Date,AAPL,AMZN,CAT,JNJ,JPM,KO,MSFT,UNH,V,XOM,^GSPC
2025-10-06,256.20166015625,220.89999389648438,492.80780029296875,185.98416137695312,307.7916259765625,65.63896179199219,526.3811645507812,353.6247253417969,347.8721618652344,112.460205078125,6740.27978515625
2025-10-07,255.99209594726562,221.77999877929688,484.18280029296875,186.70570373535156,306.3083190917969,66.32415008544922,521.8101196289062,358.4446105957031,350.9995422363281,112.51929473876953,6714.58984375
2025-10-08,257.569091796875,225.22000122070312,499.5128173828125,187.4964599609375,302.6647644042969,65.65882873535156,522.676513671875,364.6148376464844,349.94378662109375,112.28295135498047,6753.72021484375
2025-10-09,253.55670166015625,227.74000549316406,497.76190185546875,188.87039184570312,304.15802001953125,65.9070816040039,520.2366943359375,362.41680908203125,345.6412353515625,111.18986511230469,6735.10986328125
2025-10-10,244.80340576171875,216.3699951171875,488.74896240234375,188.51455688476562,299.53887939453125,66.5724105834961,508.84405517578125,349.4159851074219,342.2648620605469,109.04307556152344,6552.509765625
2025-10-13,247.18885803222656,220.07000732421875,502.13909912109375,188.69247436523438,306.5870666503906,66.3340835571289,511.9212341308594,353.51629638671875,341.9162902832031,110.53006744384766,6654.72021484375
2025-10-14,247.29864501953125,216.38999938964844,524.7311401367188,188.64305114746094,300.7235107421875,67.03913116455078,511.4432373046875,354.7680969238281,346.9757995605469,110.57930755615234,6644.31005859375
2025-10-15,248.86566162109375,215.57000732421875,531.2770385742188,188.9593505859375,304.3172912597656,66.61212921142578,511.3038024902344,355.9706115722656,344.2966613769531,109.90966796875,6671.06005859375
2025-10-16,246.97926330566406,214.47000122070312,538.151123046875,189.8983612060547,297.19940185546875,67.11856842041016,509.4913330078125,351.55487060546875,334.048095703125,108.9544448852539,6629.06982421875
2025-10-17,251.81002807617188,213.0399932861328,524.3432006835938,190.98565673828125,296.22381591796875,67.962646484375,511.4532470703125,351.4858703613281,340.5119934082031,110.53006744384766,6664.009765625
2025-10-20,261.7411193847656,216.47999572753906,529.9400634765625,191.4798583984375,301.0022277832031,67.962646484375,514.6498413085938,359.25286865234375,343.0218200683594,110.9830551147461,6735.1298828125
2025-10-21,262.27008056640625,222.02999877929688,523.4253540039062,189.66114807128906,295.75592041015625,70.72325134277344,515.5162963867188,360.13006591796875,345.8105163574219,110.99291229248047,6735.35009765625
2025-10-22,257.9583435058594,217.9499969482422,512.7103881835938,190.70889282226562,292.7892761230469,70.31610870361328,518.3843994140625,356.30572509765625,343.9679870605469,112.96244049072266,6699.39990234375
2025-10-23,259.0861511230469,221.08999633789062,519.2850341796875,190.24432373046875,293.2173767089844,69.45218658447266,518.404296875,355.2806701660156,344.5655517578125,114.21309661865234,6738.43994140625
2025-10-24,262.3200378417969,224.2100067138672,521.5098266601562,188.1982421875,299.09088134765625,69.22378540039062,521.441650390625,357.3012390136719,345.9798583984375,113.632080078125,6791.68994140625
2025-10-27,268.2986145019531,226.97000122070312,525.8397216796875,188.0994110107422,302.7842102050781,69.57134246826172,529.3189697265625,360.7313537597656,346.4180908203125,114.1737060546875,6875.16015625
2025-10-28,268.4882507324219,229.25,523.2457275390625,184.7683868408203,303.98876953125,69.670654296875,539.8252563476562,362.5646667480469,345.50177001953125,113.2775650024414,6890.89013671875
2025-10-29,269.1869201660156,230.3000030517578,584.123291015625,184.44219970703125,304.13812255859375,67.8732681274414,539.307373046875,350.16510009765625,339.9044189453125,114.67593383789062,6890.58984375
2025-10-30,270.8836669921875,222.86000061035156,581.788818359375,186.86387634277344,308.05047607421875,68.4988784790039,523.582763671875,339.8058166503906,343.6393127441406,112.9427490234375,6822.33984375
2025-10-31,269.85565185546875,244.22000122070312,575.9125366210938,186.68594360351562,309.722900390625,68.41943359375,515.6656494140625,336.66156005859375,339.3665771484375,112.6177749633789,6840.2001953125
2025-11-03,268.53814697265625,254.0,569.2581176757812,184.1061248779297,307.96087646484375,67.49592590332031,514.888916015625,329.00299072265625,335.54205322265625,112.02691650390625,6851.97021484375
2025-11-04,269.5262756347656,249.32000732421875,546.3018188476562,184.69918823242188,307.861328125,68.18111419677734,512.2001342773438,326.0854187011719,338.9283752441406,112.40113067626953,6771.5498046875
2025-11-05,269.6260986328125,250.1999969482422,567.8214721679688,183.84913635253906,310.2803955078125,68.03215789794922,505.0597839355469,323.03973388671875,338.66943359375,111.94813537597656,6796.2900390625
2025-11-06,269.25677490234375,243.0399932861328,568.4500122070312,184.80792236328125,312.0126037597656,68.57831573486328,495.04144287109375,316.9483947753906,335.6018371582031,112.7556381225586,6720.31982421875
2025-11-07,267.9592590332031,244.41000366210938,561.7855834960938,184.4125518798828,312.7990417480469,70.05792999267578,494.7626037597656,319.56036376953125,334.6656188964844,115.4342041015625,6728.7998046875
2025-11-10,269.1781311035156,248.39999389648438,569.5174560546875,186.2312774658203,315.4670104980469,70.02812957763672,503.9045715332031,316.96807861328125,333.5003662109375,116.4189682006836,6832.43017578125
2025-11-11,274.99267578125,249.10000610351562,566.6043090820312,191.58859252929688,314.20269775390625,71.11053466796875,506.573486328125,322.7539367675781,337.553955078125,117.9552001953125,6846.60986328125
2025-11-12,273.21435546875,244.1999969482422,571.6824340820312,192.14210510253906,318.97119140625,71.01123046875,509.0233154296875,334.1974182128906,338.1826477050781,116.32048797607422,6850.919921875
2025-11-13,272.6948547363281,237.5800018310547,552.2578735351562,192.99217224121094,308.0903015136719,70.57430267333984,501.205810546875,327.7511901855469,335.3883972167969,116.98028564453125,6737.490234375
2025-11-14,272.15533447265625,234.69000244140625,552.73681640625,193.664306640625,302.2466125488281,70.6636734008789,508.0672607421875,317.24407958984375,329.3408508300781,118.50015258789062,6734.10986328125
2025-11-17,267.2099609375,232.8699951171875,550.7613525390625,197.27210998535156,299.02117919921875,70.18701934814453,505.3883972167969,315.92327880859375,325.07965087890625,116.90081024169922,6672.41015625
2025-11-18,267.19000244140625,222.5500030517578,545.6034545898438,197.68724060058594,298.06549072265625,70.72325134277344,491.74517822265625,309.08282470703125,320.51904296875,118.24187469482422,6617.31982421875
2025-11-19,268.3089294433594,222.69000244140625,551.8189086914062,200.168212890625,301.90814208984375,70.61402130126953,485.1027526855469,304.6572265625,323.4530029296875,116.572998046875,6642.16015625
2025-11-20,266.0010986328125,217.13999938964844,544.855224609375,200.72174072265625,297.0401306152344,70.71332550048828,477.3404846191406,307.07208251953125,323.1037292480469,116.24517822265625,6538.759765625
2025-11-21,271.2361755371094,220.69000244140625,549.1451416015625,201.54214477539062,296.6817321777344,72.4411849975586,471.04486083984375,315.3811950683594,327.3050842285156,116.3047866821289,6602.990234375
2025-11-24,275.6620788574219,226.27999877929688,558.2937622070312,203.6672821044922,296.6618347167969,72.08369445800781,472.92059326171875,314.474365234375,328.6223449707031,115.20213317871094,6705.1201171875
2025-11-25,276.7110900878906,229.6699981689453,565.287353515625,205.57713317871094,301.6393737792969,72.10356140136719,475.90374755859375,321.6007080078125,333.8415832519531,113.75180053710938,6765.8798828125
2025-11-26,277.29052734375,229.16000366210938,572.3907470703125,206.46241760253906,306.258544921875,72.37167358398438,484.3943786621094,324.9814758300781,333.1031188964844,114.01007843017578,6812.60986328125
2025-11-28,278.5893249511719,233.22000122070312,574.4160766601562,205.8258056640625,311.6741027832031,72.61000061035156,490.88958740234375,325.0406188964844,333.75177001953125,115.1524658203125,6849.08984375
2025-12-01,282.8353576660156,233.8800048828125,566.7340087890625,204.254150390625,307.5328063964844,71.94999694824219,485.6315612792969,318.5747375488281,329.7101135253906,115.8577651977539,6812.6298828125
2025-12-02,285.9224548339844,234.4199981689453,581.1103515625,204.333740234375,306.4974670410156,70.66999816894531,488.8841552734375,319.8856506347656,328.9416809082031,114.61603546142578,6829.3701171875
2025-12-03,283.8843688964844,232.3800048828125,590.1093139648438,204.2442169189453,310.7283935546875,70.80999755859375,476.64208984375,334.8381042480469,328.93170166015625,117.02001953125,6849.72021484375
2025-12-04,280.4375915527344,229.11000061035156,597.75146484375,201.40928649902344,314.6805725097656,70.44999694824219,479.7449951171875,328.707275390625,326.4268798828125,116.36438751220703,6857.1201171875
2025-12-05,278.5193786621094,229.52999877929688,601.7620239257812,200.8621826171875,313.6253356933594,70.0,482.0597229003906,326.1642761230469,330.558349609375,115.76836395263672,6870.39990234375
2025-12-08,277.6302185058594,226.88999938964844,595.1076049804688,200.5538330078125,313.7945556640625,70.25,489.9018249511719,321.12347412109375,326.16741943359375,115.21207427978516,6846.509765625
2025-12-09,276.9208679199219,227.9199981689453,592.9725952148438,198.90261840820312,299.16058349609375,70.08999633789062,490.8995361328125,321.1036376953125,325.828125,117.467041015625,6840.509765625
2025-12-10,278.5193786621094,231.77999877929688,613.91357421875,205.44781494140625,308.7174377441406,70.20999908447266,477.4701843261719,325.83685302734375,325.0596923828125,118.74849700927734,6886.68017578125
2025-12-11,277.77008056640625,230.27999877929688,624.149658203125,208.8994598388672,315.9548034667969,69.11000061035156,482.3690185546875,334.1323547363281,344.91876220703125,118.74849700927734,6901.0
2025-12-12,278.0198669433594,226.19000244140625,596.494384765625,210.46116638183594,317.0896911621094,70.5199966430664,477.4402770996094,339.20294189453125,347.11419677734375,118.03326416015625,6827.41015625
2025-12-15,273.8537292480469,222.5399932861328,588.3833618164062,213.03746032714844,318.58294677734375,70.97000122070312,473.73870849609375,338.4686584472656,346.1761779785156,116.98028564453125,6816.509765625
